age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,yes
50,management,divorced,tertiary,no,810,no,no,cellular,15,sep,91,1,103,3,success,yes
54,unemployed,divorced,secondary,no,1664,no,no,cellular,15,sep,106,1,105,3,success,yes
26,management,single,tertiary,no,362,no,no,cellular,15,sep,925,1,104,2,success,yes
40,technician,married,tertiary,no,1293,no,no,cellular,16,sep,1702,3,105,2,success,yes
29,management,single,tertiary,no,874,yes,no,cellular,16,sep,152,1,103,1,success,yes
52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,292,1,-1,0,unknown,yes
38,technician,married,secondary,no,4539,no,no,cellular,16,sep,387,1,-1,0,unknown,yes
46,management,married,tertiary,no,2817,no,no,cellular,17,sep,543,1,-1,0,unknown,yes
26,management,single,tertiary,no,1646,no,no,cellular,18,sep,890,5,-1,0,unknown,yes
25,management,single,tertiary,no,808,no,no,cellular,18,sep,267,2,114,2,failure,yes
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,1104,2,88,2,other,yes
83,retired,married,primary,no,425,no,no,telephone,22,sep,773,1,92,2,success,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,22,sep,83,1,113,3,success,yes
45,blue-collar,married,secondary,no,10252,no,no,cellular,22,sep,173,1,141,2,success,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,22,sep,239,1,99,2,success,yes
71,retired,divorced,secondary,no,4380,no,no,cellular,22,sep,369,1,-1,0,unknown,yes
27,management,single,tertiary,no,20585,no,no,cellular,23,sep,299,1,100,1,success,yes
47,admin.,married,secondary,no,2601,no,no,cellular,24,sep,261,1,-1,0,unknown,yes
42,management,divorced,tertiary,no,238,no,no,cellular,25,sep,692,1,-1,0,unknown,yes
77,retired,divorced,secondary,no,0,no,no,cellular,25,sep,210,1,-1,0,unknown,yes
61,management,married,tertiary,no,3371,no,no,cellular,28,sep,299,2,-1,0,unknown,yes
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,341,3,98,3,success,yes
34,management,married,tertiary,no,16,yes,no,telephone,29,sep,316,1,119,1,other,yes
40,blue-collar,married,secondary,no,1451,no,no,cellular,30,sep,117,1,121,1,success,yes
84,entrepreneur,married,secondary,no,0,no,no,telephone,30,sep,992,2,-1,0,unknown,yes
26,student,single,secondary,no,132,no,no,cellular,1,oct,194,1,119,1,success,yes
37,technician,married,unknown,no,189,no,no,cellular,1,oct,238,1,107,2,success,yes
47,management,married,tertiary,no,288,no,no,cellular,1,oct,101,1,-1,0,unknown,yes
37,management,single,tertiary,no,1027,yes,no,cellular,1,oct,137,1,119,1,failure,yes
28,management,single,tertiary,no,6784,no,no,cellular,1,oct,502,1,115,3,other,yes
54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,yes
54,management,married,tertiary,no,8295,no,no,cellular,2,oct,849,2,119,1,success,yes
61,retired,married,secondary,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,yes
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown,yes
60,retired,married,primary,no,1588,no,no,cellular,6,oct,728,1,-1,0,unknown,yes
44,management,married,unknown,no,282,no,no,cellular,6,oct,296,3,-1,0,unknown,yes
33,management,single,tertiary,no,5437,no,no,cellular,7,oct,201,1,58,3,failure,yes
25,admin.,single,tertiary,no,1185,no,no,cellular,7,oct,290,1,114,1,failure,yes
54,unknown,married,unknown,no,895,no,no,cellular,7,oct,335,1,-1,0,unknown,yes
24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,yes
36,technician,married,tertiary,no,4596,yes,no,cellular,8,oct,234,2,175,2,success,yes
58,retired,married,primary,no,565,no,no,telephone,8,oct,153,1,93,1,success,yes
33,management,single,tertiary,no,1781,no,no,cellular,8,oct,611,2,183,1,success,yes
27,admin.,married,secondary,no,3415,no,no,cellular,9,oct,266,3,184,1,success,yes
60,admin.,divorced,secondary,no,12039,no,no,telephone,12,oct,261,1,187,1,success,yes
56,unemployed,married,secondary,no,12,no,no,cellular,12,oct,511,3,187,1,failure,yes
25,technician,single,secondary,no,139,no,yes,cellular,12,oct,138,1,-1,0,unknown,yes
21,student,single,secondary,no,2488,no,no,cellular,12,oct,180,1,-1,0,unknown,yes
73,retired,divorced,secondary,no,7111,yes,no,cellular,12,oct,146,1,-1,0,unknown,yes
67,management,divorced,tertiary,no,361,no,no,cellular,13,oct,411,2,-1,0,unknown,yes
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,79,2,-1,0,unknown,yes
48,management,married,tertiary,no,1093,yes,yes,cellular,13,oct,1226,2,-1,0,unknown,yes
35,management,single,tertiary,no,2646,no,no,cellular,13,oct,221,1,182,1,success,yes
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,210,1,182,2,success,yes
35,technician,single,tertiary,no,670,no,no,cellular,13,oct,301,2,-1,0,unknown,yes
36,admin.,divorced,secondary,no,592,no,no,cellular,13,oct,204,2,99,5,failure,yes
83,retired,single,primary,no,1965,no,no,telephone,13,oct,1003,3,-1,0,unknown,yes
50,management,married,primary,no,313,no,no,telephone,14,oct,958,1,-1,0,unknown,yes
66,housemaid,married,primary,no,40,no,no,telephone,14,oct,290,2,-1,0,unknown,yes
58,technician,married,primary,no,4198,no,no,cellular,15,oct,441,5,246,5,failure,yes
30,management,single,tertiary,no,536,no,no,cellular,15,oct,244,1,105,1,success,yes
54,blue-collar,married,primary,no,1311,no,no,telephone,15,oct,485,3,184,3,failure,yes
26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes
43,services,married,primary,no,2557,yes,no,telephone,15,oct,166,3,183,5,success,yes
40,unemployed,single,tertiary,no,79,no,no,cellular,15,oct,570,1,135,1,failure,yes
57,management,married,tertiary,no,1318,no,no,cellular,16,oct,115,1,185,2,failure,yes
75,retired,married,secondary,no,3771,no,no,telephone,16,oct,186,1,183,1,failure,yes
77,retired,married,tertiary,no,0,no,no,cellular,16,oct,847,1,60,1,success,yes
31,management,married,tertiary,no,6138,no,no,cellular,16,oct,154,2,119,5,failure,yes
22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,yes
50,management,married,tertiary,no,469,no,no,cellular,16,oct,170,1,183,1,success,yes
27,management,married,tertiary,no,893,no,no,cellular,16,oct,154,2,-1,0,unknown,yes
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,failure,yes
37,services,married,secondary,no,4017,no,no,cellular,16,oct,156,1,-1,0,unknown,yes
44,technician,single,tertiary,no,643,no,no,cellular,16,oct,324,1,143,3,failure,yes
40,technician,married,secondary,no,2338,no,no,cellular,16,oct,717,2,-1,0,unknown,yes
61,management,married,tertiary,no,0,no,no,cellular,16,oct,136,2,-1,0,unknown,yes
61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,131,1,-1,0,unknown,yes
47,blue-collar,married,secondary,no,820,no,no,cellular,19,oct,98,1,-1,0,unknown,yes
47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes
76,housemaid,divorced,primary,no,1411,no,no,telephone,19,oct,233,2,187,3,success,yes
30,student,single,tertiary,no,7529,no,no,cellular,19,oct,328,1,-1,0,unknown,yes
39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes
72,retired,married,primary,no,1388,no,no,telephone,20,oct,513,1,-1,0,unknown,yes
77,retired,married,unknown,no,1807,no,no,telephone,20,oct,373,1,-1,0,unknown,yes
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
65,retired,married,secondary,no,571,yes,no,cellular,20,oct,349,1,183,2,success,yes
54,technician,married,secondary,no,3994,no,yes,cellular,20,oct,595,2,187,2,success,yes
46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,unknown,yes
28,management,single,tertiary,no,80,no,no,cellular,20,oct,676,2,146,2,failure,yes
61,management,married,tertiary,no,267,no,no,cellular,21,oct,192,3,184,1,success,yes
53,housemaid,married,primary,no,2581,no,no,cellular,21,oct,828,1,189,1,failure,yes
27,student,single,tertiary,no,1134,no,no,cellular,21,oct,825,1,183,4,success,yes
55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,467,2,184,1,success,yes
33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes
87,retired,divorced,primary,no,6746,no,no,telephone,21,oct,749,1,-1,0,unknown,yes
57,management,married,tertiary,no,375,no,no,cellular,21,oct,135,1,-1,0,unknown,yes
33,self-employed,single,tertiary,no,658,yes,no,cellular,21,oct,307,1,208,1,success,yes
51,technician,married,secondary,no,371,yes,yes,cellular,21,oct,287,1,-1,0,unknown,yes
76,retired,divorced,primary,no,2693,no,no,cellular,21,oct,107,2,-1,0,unknown,yes
19,student,single,secondary,no,329,no,no,cellular,22,oct,252,2,-1,0,unknown,yes
33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,yes
55,management,divorced,tertiary,no,0,no,no,cellular,22,oct,360,5,-1,0,unknown,yes
31,blue-collar,single,unknown,no,6281,no,no,cellular,22,oct,257,1,128,3,other,yes
92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,yes
30,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,yes
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,yes
41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,yes
29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,yes
27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes
78,retired,married,unknown,no,4807,no,no,telephone,22,oct,1002,4,-1,0,unknown,yes
82,retired,married,primary,no,8603,no,no,cellular,22,oct,306,3,107,1,success,yes
29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,yes
76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
38,management,married,tertiary,no,4174,no,no,cellular,23,oct,336,2,184,5,failure,yes
60,technician,married,secondary,no,10925,no,no,cellular,23,oct,270,3,185,1,success,yes
33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes
43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,210,1,-1,0,unknown,yes
61,retired,married,secondary,no,86,no,no,cellular,23,oct,149,1,-1,0,unknown,yes
43,technician,single,unknown,no,11115,no,no,cellular,23,oct,476,1,74,2,success,yes
57,management,married,primary,no,6900,no,no,cellular,23,oct,255,4,185,2,failure,yes
33,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes
77,management,married,unknown,no,1780,yes,no,cellular,23,oct,221,2,183,3,success,yes
35,technician,single,secondary,no,183,no,no,cellular,23,oct,281,1,52,4,failure,yes
59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes
76,retired,married,secondary,no,4112,no,no,telephone,23,oct,282,2,-1,0,unknown,yes
73,retired,married,primary,no,542,no,no,cellular,26,oct,355,1,180,5,failure,yes
81,retired,married,primary,no,243,no,no,cellular,27,oct,131,1,-1,0,unknown,yes
41,unknown,single,unknown,no,942,no,no,cellular,27,oct,143,1,188,1,success,yes
57,technician,married,secondary,no,254,no,no,cellular,27,oct,207,1,-1,0,unknown,yes
28,technician,single,unknown,no,0,yes,no,cellular,27,oct,96,1,267,1,failure,yes
38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,515,1,failure,yes
22,student,single,secondary,no,23,no,no,cellular,27,oct,137,1,-1,0,unknown,yes
53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
60,admin.,married,unknown,no,4629,yes,no,cellular,27,oct,624,1,-1,0,unknown,yes
56,management,married,secondary,no,0,no,no,cellular,27,oct,298,1,111,8,other,yes
38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,yes
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,yes
36,student,single,tertiary,no,129,no,no,cellular,27,oct,149,1,-1,0,unknown,yes
75,self-employed,married,unknown,no,4984,no,no,telephone,28,oct,509,1,-1,0,unknown,yes
65,retired,married,primary,no,1004,no,no,cellular,28,oct,371,1,-1,0,unknown,yes
64,retired,married,secondary,no,4787,no,no,cellular,28,oct,501,1,-1,0,unknown,yes
30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes
57,housemaid,married,tertiary,no,2326,no,no,cellular,28,oct,207,1,194,1,success,yes
31,management,married,tertiary,no,81,yes,no,cellular,29,oct,164,2,-1,0,unknown,yes
36,management,married,tertiary,no,203,no,no,cellular,29,oct,139,1,-1,0,unknown,yes
64,management,married,tertiary,no,3951,no,no,cellular,29,oct,164,1,-1,0,unknown,yes
54,technician,married,unknown,no,240,yes,no,cellular,29,oct,142,1,-1,0,unknown,yes
26,admin.,single,secondary,no,338,no,no,cellular,29,oct,209,1,188,2,unknown,yes
51,self-employed,single,secondary,no,0,no,no,cellular,29,oct,1707,2,-1,0,unknown,yes
72,retired,married,secondary,no,0,no,no,cellular,29,oct,189,3,-1,0,unknown,yes
30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes
60,blue-collar,married,primary,no,5,no,no,cellular,29,oct,401,1,-1,0,unknown,yes
30,management,single,tertiary,no,697,no,no,cellular,29,oct,215,3,80,5,success,yes
66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure,yes
50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes
47,management,single,tertiary,no,551,no,no,cellular,29,oct,124,1,-1,0,unknown,yes
80,retired,married,primary,no,997,no,no,cellular,29,oct,746,2,86,1,other,yes
61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
21,student,single,primary,no,8278,no,no,cellular,29,oct,445,1,-1,0,unknown,yes
62,management,married,tertiary,no,7458,no,no,cellular,30,oct,212,2,-1,0,unknown,yes
26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes
36,blue-collar,married,secondary,no,1193,no,no,cellular,30,oct,640,1,-1,0,unknown,yes
87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes
61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,yes
70,retired,married,secondary,no,2384,no,no,cellular,30,oct,196,2,-1,0,unknown,yes
60,management,married,tertiary,no,3401,no,no,cellular,30,oct,294,1,270,1,failure,yes
41,services,married,tertiary,no,881,no,no,cellular,30,oct,257,3,-1,0,unknown,yes
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,4243,no,no,cellular,30,oct,416,2,-1,0,unknown,yes
54,technician,married,secondary,no,473,no,yes,cellular,2,nov,182,1,81,1,failure,yes
35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes
59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes
29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes
48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes
37,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown,yes
36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
52,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,-1,0,unknown,yes
67,retired,divorced,secondary,no,704,no,no,cellular,3,nov,537,1,-1,0,unknown,yes
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success,yes
29,technician,single,secondary,no,938,no,no,cellular,3,nov,358,1,-1,0,unknown,yes
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
76,retired,married,primary,no,1492,no,no,telephone,3,nov,383,1,-1,0,unknown,yes
34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,yes
54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes
67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes
24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes
53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,-1,0,unknown,yes
33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,yes
24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,-1,0,unknown,yes
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes
60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes
35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes
24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,yes
42,management,married,tertiary,no,2816,no,no,cellular,10,nov,193,2,-1,0,unknown,yes
40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
71,housemaid,divorced,primary,no,1311,no,no,cellular,10,nov,301,2,91,1,success,yes
52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
40,management,married,tertiary,no,9366,no,no,cellular,11,nov,69,3,-1,0,unknown,yes
32,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,-1,0,unknown,yes
33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,yes
35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown,yes
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes
36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,yes
31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes
42,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes
33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
29,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,1,92,1,other,yes
30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes
32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
82,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes
47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes
48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,-1,0,unknown,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,yes
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
